Date,Timestamp,Invoice No.,Item Name,Price,Qty.,Sub Total,Discount,Tax,Final Total,Table No.,Server Name,Covers,Variation,Category,HSN
2023-04-01,2023-04-01 13:16:03,23465,Babycorn Manchurian,160.0,1.0,160.0,0.0,8.0,168.0,20.0,biller,0,,Veg Starters,
2023-04-01,2023-04-01 13:16:03,23465,Chicken Kati Roll,120.0,1.0,120.0,0.0,6.0,126.0,20.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 13:16:03,23465,Paneer Butter Masala,150.0,2.0,300.0,0.0,15.0,315.0,20.0,biller,0,,Veg Gravy,
2023-04-01,2023-04-01 13:16:03,23465,Pulka (2 No),40.0,3.0,120.0,0.0,6.0,126.0,20.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 13:16:03,23465,Schewan  Chicken Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,20.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 13:16:03,23465,Schezwan Egg Fried Rice,140.0,1.0,140.0,0.0,7.0,147.0,20.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 13:16:03,23465,Soft Drink 600ml,40.0,2.0,80.0,0.0,4.0,84.0,20.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 13:32:21,23466,Chocolate Milk Shake,110.0,1.0,110.0,0.0,5.5,115.5,4.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 13:32:21,23466,Chocolate Milk Shake,110.0,1.0,110.0,0.0,5.5,115.5,4.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 13:32:21,23466,Mineral Water,20.0,2.0,40.0,0.0,2.0,42.0,4.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 13:32:21,23466,Schezwan Paneer Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,4.0,biller,0,,VEG BIRYANI & RICE,
2023-04-01,2023-04-01 13:42:54,23467,Chicken Biriyani With Raitha And Gravy,160.0,2.0,320.0,0.0,16.0,336.0,2.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 13:42:54,23467,Fish 65,199.0,1.0,199.0,0.0,9.94,208.94,2.0,biller,0,,NON VEG STARTERS FISH,
2023-04-01,2023-04-01 13:42:54,23467,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,2.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 13:42:54,23467,Prawn Pepper Fry,199.0,1.0,199.0,0.0,9.94,208.94,2.0,biller,0,,NON VEG STARTERS FISH,
2023-04-01,2023-04-01 14:02:03,23468,"Plain Briyani With Raitha, Gravy.",130.0,2.0,260.0,0.0,13.0,273.0,50.0,biller,0,,VEG BIRYANI & RICE,
2023-04-01,2023-04-01 14:11:01,23469,Chicken Biriyani With Raitha And Gravy,160.0,1.0,160.0,32.0,6.4,134.4,15.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 14:11:01,23469,Egg Fried Rice,140.0,1.0,140.0,28.0,5.6,117.6,15.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 14:11:01,23469,Kozhi Malliperattal,170.0,1.0,170.0,34.0,6.8,142.8,15.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 14:11:01,23469,Mint Lemon Juice,40.0,2.0,80.0,16.0,3.2,67.2,15.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 14:21:54,23470,Chicken Biriyani With Raitha And Gravy,160.0,1.0,160.0,0.0,8.0,168.0,13.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 14:21:54,23470,Chicken Kati Roll,120.0,2.0,240.0,0.0,12.0,252.0,13.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 14:21:54,23470,Fresh Lemon Juice,35.0,3.0,105.0,0.0,5.26,110.26,13.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 14:21:54,23470,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,13.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 14:21:54,23470,Singapore Noodles Veg,130.0,1.0,130.0,0.0,6.5,136.5,13.0,biller,0,,VEG BIRYANI & RICE,
2023-04-01,2023-04-01 14:26:13,23471,Chicken Noodles,160.0,1.0,160.0,0.0,8.0,168.0,14.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 14:26:13,23471,Prawn 65,199.0,1.0,199.0,0.0,9.94,208.94,14.0,biller,0,,NON VEG STARTERS FISH,
2023-04-01,2023-04-01 14:26:13,23471,Veg Fried Rice,130.0,1.0,130.0,0.0,6.5,136.5,14.0,biller,0,,VEG BIRYANI & RICE,
2023-04-01,2023-04-01 14:31:38,23472,Chicken 65,160.0,1.0,160.0,0.0,8.0,168.0,3.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 14:31:38,23472,Egg Fried Rice,140.0,1.0,140.0,0.0,7.0,147.0,3.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 14:31:38,23472,Egg Pepper Fry,60.0,1.0,60.0,0.0,3.0,63.0,3.0,biller,0,,NON VEG STARTERS EGG,
2023-04-01,2023-04-01 14:31:38,23472,Kalaki,30.0,1.0,30.0,0.0,1.5,31.5,3.0,biller,0,,NON VEG STARTERS EGG,
2023-04-01,2023-04-01 14:31:38,23472,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,3.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 14:31:38,23472,Soft Drink 600ml,40.0,1.0,40.0,0.0,2.0,42.0,3.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 14:31:49,23473,Chicken Biriyani With Raitha And Gravy,160.0,1.0,160.0,0.0,8.0,168.0,2.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 14:31:49,23473,Kumpo Chicken,190.0,1.0,190.0,0.0,9.5,199.5,2.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 14:31:49,23473,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,2.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 14:31:49,23473,Soft Drink 600ml,40.0,1.0,40.0,0.0,2.0,42.0,2.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 14:32:01,23474,Paneer Butter Masala,150.0,1.0,150.0,0.0,7.5,157.5,4.0,biller,0,,Veg Gravy,
2023-04-01,2023-04-01 14:32:01,23474,Romali Roti (1 No),40.0,2.0,80.0,0.0,4.0,84.0,4.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 16:23:50,23475,Fresh Lemon Juice,35.0,1.0,35.0,0.0,1.76,36.76,1.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 16:25:51,23476,Babycorn Manchurian,160.0,1.0,160.0,16.0,7.2,151.2,3.0,biller,0,,Veg Starters,
2023-04-01,2023-04-01 16:25:51,23476,Egg Noodles,140.0,1.0,140.0,14.0,6.3,132.3,3.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 16:25:51,23476,Lemon Soda,45.0,3.0,135.0,13.5,6.08,127.58,3.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 16:25:51,23476,Veg Fried Rice,130.0,2.0,260.0,26.0,11.7,245.7,3.0,biller,0,,VEG BIRYANI & RICE,
2023-04-01,2023-04-01 16:40:01,23477,Chicken 65,160.0,1.0,160.0,0.0,8.0,168.0,2.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 16:40:01,23477,Chocolate Scoop,80.0,1.0,80.0,0.0,4.0,84.0,2.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 16:40:01,23477,Fresh Lemon Juice,35.0,2.0,70.0,0.0,3.5,73.5,2.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 16:40:01,23477,Gobi- 65,120.0,2.0,240.0,0.0,12.0,252.0,2.0,biller,0,,Veg Starters,
2023-04-01,2023-04-01 18:02:47,23478,Fresh Lemon Juice,35.0,1.0,35.0,0.0,1.76,36.76,10.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 18:02:47,23478,Mushroom Pulao,140.0,1.0,140.0,0.0,7.0,147.0,10.0,biller,0,,VEG BIRYANI & RICE,
2023-04-01,2023-04-01 19:20:48,23479,Mineral Water,20.0,1.0,20.0,0.5,0.98,20.48,50.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 19:48:58,23480,Kozhi Milaghuperattal,160.0,1.0,160.0,0.0,8.0,168.0,50.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 19:48:58,23480,Prawn Fried Rice,170.0,1.0,170.0,0.0,8.5,178.5,50.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 19:58:25,23481,Blue Lagoon,99.0,1.0,99.0,0.0,4.96,103.96,8.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 19:58:25,23481,Butterscotch Milk Shake,110.0,1.0,110.0,0.0,5.5,115.5,8.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 20:08:22,23482,French Fries,100.0,1.0,100.0,0.0,5.0,105.0,9.0,biller,0,,Veg Starters,
2023-04-01,2023-04-01 20:08:22,23482,Veg Fried Rice,130.0,1.0,130.0,0.0,6.5,136.5,9.0,biller,0,,VEG BIRYANI & RICE,
2023-04-01,2023-04-01 20:10:43,23483,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,49.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 20:14:07,23484,Pepper Garlic Chicken Soup,90.0,1.0,90.0,0.0,4.5,94.5,7.0,biller,0,,Non Veg Soup,
2023-04-01,2023-04-01 20:30:19,23485,Chicken Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,13.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 20:30:19,23485,Thandoor Chicken Half,199.0,1.0,199.0,0.0,9.94,208.94,13.0,biller,0,,Non Veg Tandoor,
2023-04-01,2023-04-01 20:41:35,23486,Tandoor Chicken ( Quarter),100.0,1.0,100.0,0.0,5.0,105.0,22.0,biller,0,,Non Veg Tandoor,
2023-04-01,2023-04-01 21:23:45,23487,Chicken Fried Rice,160.0,1.0,160.0,24.0,6.8,142.8,50.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 21:23:45,23487,Chicken Noodles,160.0,1.0,160.0,24.0,6.8,142.8,50.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 21:23:45,23487,Dragon Chicken,190.0,1.0,190.0,28.5,8.08,169.58,50.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 21:23:45,23487,Manchow Chicken Soup,90.0,1.0,90.0,13.5,3.82,80.32,50.0,biller,0,,Non Veg Soup,
2023-04-01,2023-04-01 21:23:45,23487,Mineral Water,20.0,1.0,20.0,3.0,0.86,17.86,50.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 21:26:37,23488,Dragon Chicken,190.0,1.0,190.0,0.0,9.5,199.5,20.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 21:26:37,23488,Egg Fried Rice,140.0,2.0,280.0,0.0,14.0,294.0,20.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 21:26:37,23488,Gobi- 65,120.0,1.0,120.0,0.0,6.0,126.0,20.0,biller,0,,Veg Starters,
2023-04-01,2023-04-01 21:26:37,23488,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,20.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 21:28:42,23489,Kalaki,30.0,1.0,30.0,0.0,1.5,31.5,4.0,biller,0,,NON VEG STARTERS EGG,
2023-04-01,2023-04-01 21:28:42,23489,Masala Omelet (two Eggs,40.0,1.0,40.0,0.0,2.0,42.0,4.0,biller,0,,NON VEG STARTERS EGG,
2023-04-01,2023-04-01 21:30:07,23490,Chicken Pallipalayam,160.0,1.0,160.0,0.0,8.0,168.0,11.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 21:33:56,23491,Pepper Tandoori Chicken ( Half ),209.0,1.0,209.0,0.0,10.46,219.46,6.0,biller,0,,Non Veg Tandoor,
2023-04-01,2023-04-01 21:39:58,23492,Butter Chicken Gravy,170.0,1.0,170.0,0.0,8.5,178.5,7.0,biller,0,,Non Veg Gravy,
2023-04-01,2023-04-01 21:39:58,23492,Butter Naan,60.0,1.0,60.0,0.0,3.0,63.0,7.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 21:39:58,23492,Butter Naan,60.0,1.0,60.0,0.0,3.0,63.0,7.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 21:39:58,23492,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,7.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 21:39:58,23492,Thandoor Chicken Half,199.0,1.0,199.0,0.0,9.94,208.94,7.0,biller,0,,Non Veg Tandoor,
2023-04-01,2023-04-01 21:41:07,23493,Butter Naan,60.0,3.0,180.0,0.0,9.0,189.0,8.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 21:41:07,23493,Chicken Chettinad,170.0,1.0,170.0,0.0,8.5,178.5,8.0,biller,0,,Non Veg Gravy,
2023-04-01,2023-04-01 21:41:07,23493,Chicken Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,8.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 21:41:07,23493,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,8.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 21:41:07,23493,Thandoor Chicken Half,199.0,1.0,199.0,0.0,9.94,208.94,8.0,biller,0,,Non Veg Tandoor,
2023-04-01,2023-04-01 21:46:29,23494,Chicken Biriyani With Raitha And Gravy,160.0,1.0,160.0,0.0,8.0,168.0,16.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 21:46:29,23494,Schezwan Prawn Fried Rice,170.0,1.0,170.0,0.0,8.5,178.5,16.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 21:49:46,23495,Paneer Butter Masala,150.0,1.0,150.0,0.0,7.5,157.5,19.0,biller,0,,Veg Gravy,
2023-04-01,2023-04-01 21:49:46,23495,Pepper Chicken Gravy,170.0,1.0,170.0,0.0,8.5,178.5,19.0,biller,0,,Non Veg Gravy,
2023-04-01,2023-04-01 21:49:46,23495,Pulka (2 No),40.0,7.0,280.0,0.0,14.0,294.0,19.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 21:51:20,23496,Chicken Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,43.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-01,2023-04-01 21:51:20,23496,Chicken Manchurian Dry,190.0,1.0,190.0,0.0,9.5,199.5,43.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 21:51:20,23496,Gobi Manchurian,120.0,1.0,120.0,0.0,6.0,126.0,43.0,biller,0,,Veg Starters,
2023-04-01,2023-04-01 21:51:20,23496,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,43.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 21:51:20,23496,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,43.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 21:51:20,23496,Tandoor Chicken ( Quarter),100.0,1.0,100.0,0.0,5.0,105.0,43.0,biller,0,,Non Veg Tandoor,
2023-04-01,2023-04-01 21:51:20,23496,Veg Fried Rice,130.0,1.0,130.0,0.0,6.5,136.5,43.0,biller,0,,VEG BIRYANI & RICE,
2023-04-01,2023-04-01 21:51:51,23497,Garlic Naan,60.0,1.0,60.0,0.0,3.0,63.0,1.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 21:51:51,23497,Paneer Butter Masala,150.0,1.0,150.0,0.0,7.5,157.5,1.0,biller,0,,Veg Gravy,
2023-04-01,2023-04-01 22:06:10,23498,Butter Naan,60.0,1.0,60.0,0.0,3.0,63.0,9.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 22:06:10,23498,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,9.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 22:06:10,23498,Pepper Tandoori Chicken ( Half ),209.0,1.0,209.0,0.0,10.46,219.46,9.0,biller,0,,Non Veg Tandoor,
2023-04-01,2023-04-01 22:21:06,23499,Baby Corn 65,160.0,1.0,160.0,0.0,8.0,168.0,41.0,biller,0,,Veg Starters,
2023-04-01,2023-04-01 22:21:06,23499,Butter Naan,60.0,2.0,120.0,0.0,6.0,126.0,41.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 22:21:06,23499,Butter Roti,50.0,2.0,100.0,0.0,5.0,105.0,41.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 22:21:06,23499,Chicken Lolly Pop,190.0,1.0,190.0,0.0,9.5,199.5,41.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 22:21:06,23499,Chicken Tikka,180.0,1.0,180.0,0.0,9.0,189.0,41.0,biller,0,,Non Veg Tandoor,
2023-04-01,2023-04-01 22:21:06,23499,Fresh Lemon Juice,35.0,1.0,35.0,0.0,1.76,36.76,41.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 22:21:06,23499,Gobi- 65,120.0,1.0,120.0,0.0,6.0,126.0,41.0,biller,0,,Veg Starters,
2023-04-01,2023-04-01 22:21:06,23499,Hot And Sour Chicken Soup,90.0,2.0,180.0,0.0,9.0,189.0,41.0,biller,0,,Non Veg Soup,
2023-04-01,2023-04-01 22:21:06,23499,Kadai Paneer,150.0,1.0,150.0,0.0,7.5,157.5,41.0,biller,0,,Veg Gravy,
2023-04-01,2023-04-01 22:21:06,23499,Kozhi Sukka,160.0,1.0,160.0,0.0,8.0,168.0,41.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 22:21:06,23499,Lemon Soda,50.0,2.0,100.0,0.0,5.0,105.0,41.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 22:21:06,23499,Manchow Veg Soup,80.0,2.0,160.0,0.0,8.0,168.0,41.0,biller,0,,Veg Soup,
2023-04-01,2023-04-01 22:21:06,23499,Mint Lemon Juice,40.0,1.0,40.0,0.0,2.0,42.0,41.0,biller,0,,Deserts & Mocktails,
2023-04-01,2023-04-01 22:21:06,23499,"Plain Briyani With Raitha, Gravy.",160.0,2.0,320.0,0.0,16.0,336.0,41.0,biller,0,,VEG BIRYANI & RICE,
2023-04-01,2023-04-01 22:21:06,23499,Prawn 65,199.0,1.0,199.0,0.0,9.94,208.94,41.0,biller,0,,NON VEG STARTERS FISH,
2023-04-01,2023-04-01 22:21:06,23499,Thandoor Chicken Half,199.0,1.0,199.0,0.0,9.94,208.94,41.0,biller,0,,Non Veg Tandoor,
2023-04-01,2023-04-01 22:27:32,23500,Butter Chicken Gravy,170.0,1.0,170.0,0.0,8.5,178.5,43.0,biller,0,,Non Veg Gravy,
2023-04-01,2023-04-01 22:27:32,23500,Butter Naan,60.0,2.0,120.0,0.0,6.0,126.0,43.0,biller,0,,Indian Breads,
2023-04-01,2023-04-01 22:27:32,23500,Chicken Manchurian Dry,190.0,1.0,190.0,0.0,9.5,199.5,43.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-01,2023-04-01 22:27:32,23500,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,43.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 13:11:11,23501,Butterscotch Milk Shake,110.0,1.0,110.0,0.0,5.5,115.5,3.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 13:11:11,23501,Chocolate Milk Shake,110.0,1.0,110.0,0.0,5.5,115.5,3.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 13:46:41,23502,Chicken Biriyani With Raitha And Gravy,160.0,2.0,320.0,0.0,16.0,336.0,50.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-02,2023-04-02 13:53:26,23503,Chicken 65,160.0,1.0,160.0,0.0,8.0,168.0,50.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-02,2023-04-02 14:04:24,23504,Chicken Fried Rice,160.0,2.0,320.0,0.0,16.0,336.0,1.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-02,2023-04-02 14:49:42,23505,Chicken Biriyani With Raitha And Gravy,160.0,1.0,160.0,0.0,8.0,168.0,3.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-02,2023-04-02 14:49:42,23505,Kadai Vegetables,150.0,1.0,150.0,0.0,7.5,157.5,3.0,biller,0,,Veg Gravy,
2023-04-02,2023-04-02 14:49:42,23505,Romali Roti (1 No),50.0,2.0,100.0,0.0,5.0,105.0,3.0,biller,0,,Indian Breads,
2023-04-02,2023-04-02 14:52:02,23506,Mineral Water,20.0,1.0,20.0,0.5,0.98,20.48,50.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 16:17:06,23507,Blue Lagoon,99.0,1.0,99.0,0.0,4.96,103.96,2.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 16:17:06,23507,French Fries,100.0,1.0,100.0,0.0,5.0,105.0,2.0,biller,0,,Veg Starters,
2023-04-02,2023-04-02 16:17:06,23507,Mint Lime Soda,55.0,1.0,55.0,0.0,2.76,57.76,2.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 16:17:06,23507,Veg Noodles,130.0,1.0,130.0,0.0,6.5,136.5,2.0,biller,0,,VEG BIRYANI & RICE,
2023-04-02,2023-04-02 19:39:18,23508,Butter Chicken Gravy,170.0,1.0,170.0,17.0,7.66,160.66,41.0,biller,0,,Non Veg Gravy,
2023-04-02,2023-04-02 19:39:18,23508,Butter Naan,60.0,3.0,180.0,18.0,8.1,170.1,41.0,biller,0,,Indian Breads,
2023-04-02,2023-04-02 19:39:18,23508,Butterscotch Milk Shake,110.0,1.0,110.0,11.0,4.96,103.96,41.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 19:39:18,23508,Chicken Pallipalayam,160.0,1.0,160.0,16.0,7.2,151.2,41.0,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-02,2023-04-02 19:39:18,23508,Egg Fried Rice,140.0,1.0,140.0,14.0,6.3,132.3,41.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-02,2023-04-02 19:39:18,23508,French Fries,100.0,1.0,100.0,10.0,4.5,94.5,41.0,biller,0,,Veg Starters,
2023-04-02,2023-04-02 19:39:18,23508,Lemon Soda,50.0,3.0,150.0,15.0,6.76,141.76,41.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 19:39:18,23508,Paneer- 65,140.0,1.0,140.0,14.0,6.3,132.3,41.0,biller,0,,Veg Starters,
2023-04-02,2023-04-02 19:39:18,23508,Schewan Veg Fried Rice,130.0,1.0,130.0,13.0,5.86,122.86,41.0,biller,0,,VEG BIRYANI & RICE,
2023-04-02,2023-04-02 19:39:18,23508,Singapore Fried Rice Non-veg,160.0,1.0,160.0,16.0,7.2,151.2,41.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-02,2023-04-02 19:39:18,23508,Strawberry Milk Shake,100.0,1.0,100.0,10.0,4.5,94.5,41.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 19:39:18,23508,Thandoor Chicken Full,389.0,1.0,389.0,38.9,17.5,367.6,41.0,biller,0,,Non Veg Tandoor,
2023-04-02,2023-04-02 19:39:18,23508,Thandoor Chicken Half,199.0,1.0,199.0,19.9,8.96,188.06,41.0,biller,0,,Non Veg Tandoor,
2023-04-02,2023-04-02 19:50:05,23509,Chilly Mushroom(chinese),140.0,1.0,140.0,0.0,7.0,147.0,11.0,biller,0,,Veg Starters,
2023-04-02,2023-04-02 19:50:05,23509,Veg Fried Rice,130.0,1.0,130.0,0.0,6.5,136.5,11.0,biller,0,,VEG BIRYANI & RICE,
2023-04-02,2023-04-02 19:53:34,23510,Mint Lime Soda,55.0,2.0,110.0,0.0,5.5,115.5,1.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 20:01:41,23511,Chicken Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,5.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-02,2023-04-02 20:23:38,23512,Pepper Tandoori Chicken ( Half ),209.0,1.0,209.0,0.0,10.46,219.46,50.0,biller,0,,Non Veg Tandoor,
2023-04-02,2023-04-02 20:32:09,23513,Butter Chicken Gravy,170.0,1.0,170.0,0.0,8.5,178.5,2.0,biller,0,,Non Veg Gravy,
2023-04-02,2023-04-02 20:32:09,23513,Butter Naan,60.0,2.0,120.0,0.0,6.0,126.0,2.0,biller,0,,Indian Breads,
2023-04-02,2023-04-02 20:32:09,23513,Butter Naan,60.0,2.0,120.0,0.0,6.0,126.0,2.0,biller,0,,Indian Breads,
2023-04-02,2023-04-02 20:33:02,23514,Chapathi (2 No),50.0,1.0,50.0,0.0,2.5,52.5,1.0,biller,0,,Indian Breads,
2023-04-02,2023-04-02 20:33:02,23514,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,1.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 20:33:02,23514,Mushroom Fried Rice,140.0,2.0,280.0,0.0,14.0,294.0,1.0,biller,0,,VEG BIRYANI & RICE,
2023-04-02,2023-04-02 20:33:02,23514,Paneer Butter Masala,150.0,1.0,150.0,0.0,7.5,157.5,1.0,biller,0,,Veg Gravy,
2023-04-02,2023-04-02 20:33:18,23515,Lemon Soda,50.0,1.0,50.0,0.0,2.5,52.5,3.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 20:52:53,23516,Paneer Fried Rice,150.0,1.0,150.0,0.0,7.5,157.5,50.0,biller,0,,VEG BIRYANI & RICE,
2023-04-02,2023-04-02 20:52:53,23516,Veg Fried Rice,130.0,2.0,260.0,0.0,13.0,273.0,50.0,biller,0,,VEG BIRYANI & RICE,
2023-04-02,2023-04-02 20:58:20,23517,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,50.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 21:18:25,23518,Butter Roti,50.0,3.0,150.0,30.0,6.0,126.0,45.0,biller,0,,Indian Breads,
2023-04-02,2023-04-02 21:18:25,23518,Paneer Butter Masala,150.0,1.0,150.0,30.0,6.0,126.0,45.0,biller,0,,Veg Gravy,
2023-04-02,2023-04-02 21:22:27,23519,Chapathi (2 No),50.0,1.0,50.0,0.0,2.5,52.5,6.0,biller,0,,Indian Breads,
2023-04-02,2023-04-02 21:22:27,23519,Chicken Fried Rice,160.0,1.0,160.0,0.0,8.0,168.0,6.0,biller,0,,NON VEG BRIYANI & RICE,
2023-04-02,2023-04-02 21:22:27,23519,Lemon Soda,50.0,4.0,200.0,0.0,10.0,210.0,6.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 21:22:27,23519,Mineral Water,20.0,1.0,20.0,0.0,1.0,21.0,6.0,biller,0,,Deserts & Mocktails,
2023-04-02,2023-04-02 21:22:27,23519,Mushroom Manchurian,140.0,1.0,140.0,0.0,7.0,147.0,6.0,biller,0,,Veg Starters,
2023-04-02,2023-04-02 21:22:27,23519,Veg Fried Rice,130.0,1.0,130.0,0.0,6.5,136.5,6.0,biller,0,,VEG BIRYANI & RICE,
